CustomerID,Recency,Frequency,Monetary,AverageOrderValue,Segment
16959,87,1,117.35000000000001,117.35000000000001,At-Risk Customers
16960,39,3,505.1,168.36666666666667,Potential Customers
16961,116,1,234.17,234.17,At-Risk Customers
16963,187,1,110.55000000000001,110.55000000000001,At-Risk Customers
16965,227,1,192.07,192.07,At-Risk Customers
16966,8,7,2154.97,307.8528571428571,VIP Customers
16967,189,1,319.02,319.02,At-Risk Customers
16968,4,2,439.43,219.715,Potential Customers
16969,39,3,650.41,216.8033333333333,Loyal Customers
16971,38,1,357.21,357.21,Potential Customers
16976,267,1,251.51999999999998,251.51999999999998,At-Risk Customers
16978,78,1,344.33,344.33,At-Risk Customers
16979,4,6,1852.0,308.6666666666667,VIP Customers
16980,255,2,1028.46,514.23,At-Risk Customers
16982,61,1,384.06,384.06,At-Risk Customers
16983,13,7,1905.87,272.26714285714286,VIP Customers
16984,88,2,4459.52,2229.76,Loyal Customers
16985,17,10,5464.12,546.412,VIP Customers
16986,30,2,1873.2,936.6,Loyal Customers
16987,3,7,1616.8,230.97142857142856,VIP Customers
16988,5,1,126.12,126.12,Potential Customers
16989,7,6,1133.25,188.875,VIP Customers
16990,219,1,179.0,179.0,At-Risk Customers
16992,11,5,1614.31,322.86199999999997,Loyal Customers
16996,30,6,1456.96,242.82666666666668,Loyal Customers
16997,288,3,702.0,234.0,At-Risk Customers
16998,150,4,295.0,73.75,At-Risk Customers
16999,23,2,484.82,242.41,Potential Customers
17001,1,11,3989.57,362.6881818181818,VIP Customers
17002,86,3,1493.73,497.91,Loyal Customers
17004,46,2,1312.1399999999999,656.0699999999999,Loyal Customers
17006,5,4,781.78,195.445,Potential Customers
17007,51,6,889.9300000000001,148.3216666666667,Loyal Customers
17010,18,1,195.36,195.36,Potential Customers
17011,30,1,270.9,270.9,Potential Customers
17014,8,3,583.4300000000001,194.4766666666667,Potential Customers
17015,29,3,1838.6100000000001,612.87,Loyal Customers
17017,3,20,8694.26,434.713,VIP Customers
17018,41,2,920.1,460.05,Loyal Customers
17019,11,4,1258.08,314.52,Loyal Customers
17022,31,1,71.0,71.0,At-Risk Customers
17024,45,3,95.85,31.95,At-Risk Customers
17025,61,3,357.77,119.25666666666666,At-Risk Customers
17026,185,2,154.82999999999998,77.41499999999999,At-Risk Customers
17027,79,6,877.5600000000001,146.26000000000002,Loyal Customers
17029,111,2,716.0,358.0,At-Risk Customers
17030,64,1,146.87,146.87,At-Risk Customers
17031,12,2,380.35,190.175,Potential Customers
17033,86,3,1030.14,343.38000000000005,Loyal Customers
17034,16,3,745.52,248.50666666666666,Potential Customers
17035,246,2,433.53000000000003,216.76500000000001,At-Risk Customers
17037,88,1,1267.32,1267.32,At-Risk Customers
17038,30,1,112.4,112.4,Potential Customers
17040,138,1,449.73,449.73,At-Risk Customers
17041,27,3,1071.49,357.16333333333336,Loyal Customers
17042,3,5,1036.58,207.31599999999997,Potential Customers
17043,32,4,1735.18,433.795,Loyal Customers
17044,25,1,948.48,948.48,Potential Customers
17045,113,3,339.44,113.14666666666666,At-Risk Customers
17046,157,1,642.02,642.02,At-Risk Customers
17047,85,3,1100.9,366.9666666666667,Loyal Customers
17048,118,3,925.35,308.45,Loyal Customers
17049,3,9,5655.03,628.3366666666666,VIP Customers
17050,96,6,3185.64,530.9399999999999,Loyal Customers
17051,194,1,240.89000000000001,240.89000000000001,At-Risk Customers
17052,28,1,399.09,399.09,Potential Customers
17053,131,1,498.48,498.48,At-Risk Customers
17054,28,5,1356.33,271.26599999999996,Loyal Customers
17058,82,3,1179.89,393.2966666666667,Loyal Customers
17059,30,5,3080.39,616.078,Loyal Customers
17060,266,1,234.24,234.24,At-Risk Customers
17061,74,11,5232.2300000000005,475.65727272727275,VIP Customers
17062,314,4,528.29,132.0725,At-Risk Customers
17063,21,7,1461.14,208.73428571428573,Loyal Customers
17064,59,3,855.45,285.15000000000003,Loyal Customers
17068,12,21,4545.89,216.47095238095238,VIP Customers
17069,28,9,2709.7000000000003,301.0777777777778,VIP Customers
17070,114,1,304.24,304.24,At-Risk Customers
17071,28,9,2429.03,269.89222222222224,VIP Customers
17073,18,4,1444.84,361.21,Loyal Customers
17075,18,4,834.12,208.53,Loyal Customers
17076,36,3,841.0799999999999,280.35999999999996,Loyal Customers
17078,36,2,375.86,187.93,Potential Customers
17079,78,1,118.80000000000001,118.80000000000001,At-Risk Customers
17080,22,2,287.62,143.81,Potential Customers
17081,25,2,288.91,144.455,Potential Customers
17082,33,2,2003.85,1001.925,Loyal Customers
17083,109,3,1405.78,468.5933333333333,Loyal Customers
17084,35,2,2747.9900000000002,1373.9950000000001,Loyal Customers
17085,123,5,1562.4,312.48,Loyal Customers
17086,7,6,2050.08,341.68,VIP Customers
17088,28,4,1991.01,497.7525,Loyal Customers
17090,4,7,1974.65,282.09285714285716,VIP Customers
17091,3,9,3827.76,425.3066666666667,VIP Customers
17092,50,4,1774.03,443.5075,Loyal Customers
17094,322,1,302.0,302.0,At-Risk Customers
17095,23,3,1324.16,441.3866666666667,Loyal Customers
17096,15,4,1022.13,255.5325,Loyal Customers
17097,2,8,954.42,119.3025,VIP Customers
17100,18,2,971.74,485.87,Potential Customers
17101,10,4,1621.73,405.4325,Loyal Customers
17102,262,1,25.5,25.5,At-Risk Customers
17105,159,2,665.78,332.89,At-Risk Customers
17107,33,6,10797.48,1799.58,VIP Customers
17109,29,6,881.29,146.88166666666666,Loyal Customers
17110,165,1,163.29999999999998,163.29999999999998,At-Risk Customers
17111,47,1,231.61,231.61,At-Risk Customers
17114,6,8,801.12,100.14,VIP Customers
17115,8,3,837.5,279.1666666666667,Potential Customers
17117,288,1,116.19999999999999,116.19999999999999,At-Risk Customers
17118,318,1,157.02,157.02,At-Risk Customers
17119,3,2,606.91,303.455,Potential Customers
17120,233,1,307.46,307.46,At-Risk Customers
17122,119,1,138.32,138.32,At-Risk Customers
17123,162,1,345.29999999999995,345.29999999999995,At-Risk Customers
17124,185,1,294.24,294.24,At-Risk Customers
17125,50,1,230.5,230.5,At-Risk Customers
17126,152,5,989.45,197.89000000000001,Loyal Customers
17128,335,1,157.09,157.09,At-Risk Customers
17131,5,5,2463.17,492.634,VIP Customers
17133,16,7,4892.240000000001,698.8914285714287,VIP Customers
17134,107,2,413.2,206.6,At-Risk Customers
17135,16,7,1139.73,162.81857142857143,Loyal Customers
17138,276,1,380.5,380.5,At-Risk Customers
17139,16,12,10650.77,887.5641666666667,VIP Customers
17140,247,1,454.12,454.12,At-Risk Customers
17142,239,1,579.0,579.0,At-Risk Customers
17144,1,2,984.57,492.285,Potential Customers
17146,106,3,749.78,249.92666666666665,Loyal Customers
17147,23,4,1714.59,428.6475,Loyal Customers
17148,52,1,124.88,124.88,At-Risk Customers
17152,195,3,1689.5,563.1666666666666,Loyal Customers
17153,24,1,213.78,213.78,Potential Customers
17154,75,1,329.34,329.34,At-Risk Customers
17155,18,2,251.70000000000002,125.85000000000001,Potential Customers
17157,8,2,319.0,159.5,Potential Customers
17158,32,3,1266.97,422.3233333333333,Loyal Customers
17159,22,3,1538.88,512.96,Loyal Customers
17160,31,6,3518.03,586.3383333333334,Loyal Customers
17162,29,10,1715.46,171.546,VIP Customers
17163,22,2,293.1,146.55,Potential Customers
17164,33,7,2467.35,352.4785714285714,Loyal Customers
17165,284,1,158.68,158.68,At-Risk Customers
17166,39,2,206.34,103.17,Potential Customers
17169,58,2,835.78,417.89,Loyal Customers
17171,289,1,224.91,224.91,At-Risk Customers
17172,79,1,317.76,317.76,At-Risk Customers
17173,5,8,3766.6,470.825,VIP Customers
17174,218,1,59.9,59.9,At-Risk Customers
17175,44,4,1443.69,360.9225,Loyal Customers
17176,202,1,306.13,306.13,At-Risk Customers
17179,178,3,711.79,237.26333333333332,Loyal Customers
17180,56,4,783.97,195.9925,Loyal Customers
17181,57,2,239.92000000000002,119.96000000000001,At-Risk Customers
17183,8,6,3347.31,557.885,VIP Customers
17186,47,2,144.0,72.0,At-Risk Customers
17187,227,1,203.95,203.95,At-Risk Customers
17188,11,7,2474.23,353.4614285714286,VIP Customers
17189,106,2,383.75,191.875,At-Risk Customers
17190,59,2,444.74,222.37,At-Risk Customers
17191,28,7,2093.68,299.09714285714284,Loyal Customers
17193,36,7,1699.3000000000002,242.7571428571429,Loyal Customers
17194,361,1,226.78,226.78,At-Risk Customers
17197,30,1,1013.01,1013.01,Potential Customers
17198,24,3,692.22,230.74,Potential Customers
17201,54,1,289.78,289.78,At-Risk Customers
17203,36,6,3560.08,593.3466666666667,Loyal Customers
17204,175,4,1564.56,391.14,Loyal Customers
17205,54,1,384.08,384.08,At-Risk Customers
17206,53,1,204.24,204.24,At-Risk Customers
17211,27,8,2317.2200000000003,289.65250000000003,Loyal Customers
17212,253,1,226.85,226.85,At-Risk Customers
17213,40,7,2781.23,397.31857142857143,Loyal Customers
17214,60,6,1059.1200000000001,176.52,Loyal Customers
17217,234,1,113.5,113.5,At-Risk Customers
17218,4,10,1951.97,195.197,VIP Customers
17219,32,1,114.23,114.23,Potential Customers
17220,24,14,3187.55,227.68214285714288,VIP Customers
17221,7,2,334.48,167.24,Potential Customers
17222,65,1,328.65,328.65,At-Risk Customers
17223,310,2,381.89,190.945,At-Risk Customers
17226,309,1,393.49,393.49,At-Risk Customers
17227,19,6,939.32,156.55333333333334,Loyal Customers
17228,16,8,1906.09,238.26125,VIP Customers
17229,96,2,318.76,159.38,At-Risk Customers
17230,264,8,3638.41,454.80125,Loyal Customers
17231,12,10,3124.72,312.472,VIP Customers
17232,3,2,417.77,208.885,Potential Customers
17233,35,1,190.88,190.88,Potential Customers
17234,183,1,149.89000000000001,149.89000000000001,At-Risk Customers
17235,25,2,550.06,275.03,Potential Customers
17236,13,6,916.13,152.68833333333333,Loyal Customers
17237,11,2,314.69,157.345,Potential Customers
17238,3,17,3719.1,218.7705882352941,VIP Customers
17239,313,1,382.5,382.5,At-Risk Customers
17242,108,2,1135.04,567.52,Loyal Customers
17243,1,26,8531.65,328.1403846153846,VIP Customers
17244,53,1,954.9,954.9,Potential Customers
17245,205,1,171.45,171.45,At-Risk Customers
17247,15,1,280.09000000000003,280.09000000000003,Potential Customers
17248,120,1,318.65,318.65,At-Risk Customers
17250,4,2,381.97,190.985,Potential Customers
17251,363,1,269.83,269.83,At-Risk Customers
17252,117,2,348.91,174.455,At-Risk Customers
17253,18,1,178.26,178.26,Potential Customers
17254,5,2,271.19,135.595,Potential Customers
17255,41,2,291.48,145.74,Potential Customers
17256,107,2,240.0,120.0,At-Risk Customers
17259,148,2,581.23,290.615,At-Risk Customers
17262,52,5,1253.3600000000001,250.67200000000003,Loyal Customers
17263,208,1,63.440000000000005,63.440000000000005,At-Risk Customers
17265,139,2,550.01,275.005,At-Risk Customers
17266,2,3,296.58,98.86,Potential Customers
17267,127,2,317.2,158.6,At-Risk Customers
17268,108,4,763.64,190.91,Loyal Customers
17272,42,4,2148.63,537.1575,Loyal Customers
17274,35,1,107.82,107.82,At-Risk Customers
17277,228,2,1065.3500000000001,532.6750000000001,At-Risk Customers
17278,241,1,246.04,246.04,At-Risk Customers
17279,58,1,187.82999999999998,187.82999999999998,At-Risk Customers
17282,130,3,1685.46,561.82,Loyal Customers
17284,60,6,1647.48,274.58,Loyal Customers
17286,22,1,151.37,151.37,Potential Customers
17287,26,7,1049.06,149.8657142857143,Loyal Customers
17288,9,7,1417.63,202.51857142857145,VIP Customers
17289,32,3,931.02,310.34,Loyal Customers
17290,4,2,513.01,256.505,Potential Customers
17291,308,1,550.8000000000001,550.8000000000001,At-Risk Customers
17293,8,9,1854.06,206.00666666666666,VIP Customers
17295,29,3,547.0,182.33333333333334,Potential Customers
17297,17,1,128.18,128.18,Potential Customers
17298,101,2,498.42,249.21,At-Risk Customers
17299,12,4,656.61,164.1525,Potential Customers
17301,21,1,163.24,163.24,Potential Customers
17302,15,5,1135.63,227.12600000000003,Loyal Customers
17303,361,1,250.04,250.04,At-Risk Customers
17306,11,19,8631.31,454.2794736842105,VIP Customers
17309,95,1,82.75,82.75,At-Risk Customers
17311,78,2,1384.85,692.425,Loyal Customers
17312,139,3,644.3,214.76666666666665,Loyal Customers
17313,31,1,2328.84,2328.84,Loyal Customers
17314,25,8,2527.92,315.99,VIP Customers
17315,2,36,6241.15,173.36527777777778,VIP Customers
17317,46,3,2600.34,866.7800000000001,Loyal Customers
17320,100,3,1200.6200000000001,400.2066666666667,Loyal Customers
17321,8,2,657.16,328.58,Potential Customers
17323,15,7,903.12,129.01714285714286,Loyal Customers
17324,18,4,986.48,246.62,Loyal Customers
17325,280,1,96.8,96.8,At-Risk Customers
17329,14,2,523.11,261.555,Potential Customers
17330,23,2,363.9,181.95,Potential Customers
17331,124,1,175.2,175.2,At-Risk Customers
17333,86,1,494.25,494.25,At-Risk Customers
17334,302,2,307.02,153.51,At-Risk Customers
17337,151,4,1979.61,494.9025,Loyal Customers
17338,17,8,6484.75,810.59375,VIP Customers
17339,94,2,243.36,121.68,At-Risk Customers
17340,30,11,12353.29,1123.0263636363636,VIP Customers
17341,157,3,682.29,227.42999999999998,Loyal Customers
17343,355,1,193.64,193.64,At-Risk Customers
17344,46,1,157.62,157.62,At-Risk Customers
17345,15,4,519.6899999999999,129.92249999999999,Potential Customers
17346,4,15,2622.88,174.85866666666666,VIP Customers
17347,86,1,228.96,228.96,At-Risk Customers
17348,15,5,1156.6,231.32,Loyal Customers
17349,179,1,98.25,98.25,At-Risk Customers
17350,8,4,1281.32,320.33,Potential Customers
17351,36,3,587.15,195.71666666666667,Loyal Customers
17353,129,2,1740.0,870.0,Loyal Customers
17354,51,1,1393.06,1393.06,Loyal Customers
17356,312,1,178.22,178.22,At-Risk Customers
17357,24,2,384.39,192.195,Potential Customers
17358,303,2,360.81,180.405,At-Risk Customers
17359,11,1,127.86,127.86,Potential Customers
17360,17,3,568.24,189.41333333333333,Potential Customers
17361,49,3,488.2,162.73333333333332,Loyal Customers
17362,239,2,312.23,156.115,At-Risk Customers
17364,1,11,4462.68,405.69818181818187,VIP Customers
17365,13,8,4762.32,595.29,VIP Customers
17367,238,1,167.55,167.55,At-Risk Customers
17368,23,8,1878.87,234.85875,Loyal Customers
17370,73,4,446.18,111.545,Loyal Customers
17371,17,3,418.4,139.46666666666667,Potential Customers
17372,41,8,1337.18,167.1475,Loyal Customers
17373,40,4,646.92,161.73,Loyal Customers
17374,219,2,495.77,247.885,At-Risk Customers
17375,199,3,400.1,133.36666666666667,At-Risk Customers
17376,71,2,203.2,101.6,At-Risk Customers
17377,24,20,4058.32,202.916,VIP Customers
17379,11,1,389.71999999999997,389.71999999999997,Potential Customers
17381,9,29,20275.61,699.1589655172414,VIP Customers
17382,65,1,65.4,65.4,At-Risk Customers
17383,4,1,193.39000000000001,193.39000000000001,Potential Customers
17384,19,2,336.4,168.2,Potential Customers
17385,15,1,256.11,256.11,Potential Customers
17386,8,6,2686.42,447.7366666666667,VIP Customers
17387,20,2,746.81,373.405,Potential Customers
17388,78,4,1259.56,314.89,Loyal Customers
17389,1,34,31833.68,936.2847058823529,VIP Customers
17391,164,2,508.8,254.4,At-Risk Customers
17392,307,2,411.27,205.635,At-Risk Customers
17394,219,1,203.86999999999998,203.86999999999998,At-Risk Customers
17396,39,7,7312.8,1044.6857142857143,VIP Customers
17397,22,2,681.41,340.705,Potential Customers
17398,115,3,653.38,217.79333333333332,Loyal Customers
17400,126,5,2097.84,419.56800000000004,Loyal Customers
17402,5,12,2598.85,216.57083333333333,VIP Customers
17403,36,1,263.92,263.92,Potential Customers
17404,4,13,31781.82,2444.7553846153846,VIP Customers
17405,1,3,1031.41,343.80333333333334,Potential Customers
17406,333,3,2184.42,728.14,Loyal Customers
17408,163,1,32.65,32.65,At-Risk Customers
17409,185,2,771.85,385.925,At-Risk Customers
17410,16,5,1214.72,242.94400000000002,Loyal Customers
17411,12,3,778.94,259.6466666666667,Potential Customers
17412,3,7,1258.06,179.72285714285712,VIP Customers
17414,44,2,778.0,389.0,Loyal Customers
17415,80,1,507.84,507.84,At-Risk Customers
17416,30,7,6893.42,984.7742857142857,VIP Customers
17418,42,2,463.46000000000004,231.73000000000002,Potential Customers
17419,11,12,4226.57,352.21416666666664,VIP Customers
17420,50,3,598.83,199.61,Loyal Customers
17422,16,6,1979.37,329.895,Loyal Customers
17423,46,2,698.41,349.205,Loyal Customers
17425,19,2,759.17,379.585,Potential Customers
17426,8,6,5037.26,839.5433333333334,VIP Customers
17427,72,1,100.8,100.8,At-Risk Customers
17428,1,28,17256.85,616.3160714285714,VIP Customers
17429,128,3,524.9200000000001,174.97333333333336,At-Risk Customers
17430,33,2,265.76,132.88,Potential Customers
17431,313,1,403.3,403.3,At-Risk Customers
17432,18,2,365.76,182.88,Potential Customers
17433,88,1,303.15999999999997,303.15999999999997,At-Risk Customers
17434,2,7,2373.82,339.1171428571429,VIP Customers
17436,2,2,216.29999999999998,108.14999999999999,Potential Customers
17438,254,1,388.45000000000005,388.45000000000005,At-Risk Customers
17440,157,3,186.42000000000002,62.14000000000001,At-Risk Customers
17442,37,6,2248.56,374.76,Loyal Customers
17443,220,1,534.24,534.24,At-Risk Customers
17444,152,2,2389.1,1194.55,Loyal Customers
17446,177,2,120.9,60.45,At-Risk Customers
17447,40,2,541.53,270.765,Potential Customers
17449,2,7,2516.21,359.4585714285714,VIP Customers
17450,8,46,194390.79,4225.886739130435,VIP Customers
17451,1,7,1721.4,245.91428571428574,VIP Customers
17453,18,2,486.71999999999997,243.35999999999999,Potential Customers
17454,192,4,517.53,129.3825,Loyal Customers
17455,204,1,131.7,131.7,At-Risk Customers
17456,365,1,249.86,249.86,At-Risk Customers
17457,127,5,1737.7,347.54,Loyal Customers
17458,15,1,316.5,316.5,Potential Customers
17459,43,2,657.3,328.65,Potential Customers
17460,94,6,622.4300000000001,103.73833333333334,Loyal Customers
17461,23,3,735.82,245.27333333333334,Potential Customers
17462,60,2,675.69,337.845,Loyal Customers
17463,16,5,1875.86,375.17199999999997,Loyal Customers
17464,158,1,289.96000000000004,289.96000000000004,At-Risk Customers
17466,10,2,763.28,381.64,Potential Customers
17468,10,2,137.0,68.5,Potential Customers
17469,16,5,1870.97,374.194,Loyal Customers
17470,45,5,1125.07,225.01399999999998,Loyal Customers
17472,191,3,697.54,232.51333333333332,At-Risk Customers
17475,79,1,194.37,194.37,At-Risk Customers
17480,78,1,511.82,511.82,At-Risk Customers
17481,4,4,1255.59,313.8975,Potential Customers
17483,65,3,414.04,138.01333333333335,Loyal Customers
17486,261,1,396.87,396.87,At-Risk Customers
17489,59,2,376.64,188.32,At-Risk Customers
17490,1,7,2092.32,298.90285714285716,VIP Customers
17491,1,10,3558.87,355.887,VIP Customers
17492,248,1,374.57,374.57,At-Risk Customers
17495,8,2,497.56,248.78,Potential Customers
17496,359,1,271.05,271.05,At-Risk Customers
17498,76,1,272.22,272.22,At-Risk Customers
17499,290,1,622.88,622.88,At-Risk Customers
17500,17,3,1138.0,379.3333333333333,Loyal Customers
17501,221,2,288.6,144.3,At-Risk Customers
17502,9,4,689.1,172.275,Potential Customers
17503,3,2,558.96,279.48,Potential Customers
17504,206,9,2997.0299999999997,333.00333333333333,Loyal Customers
17505,162,2,1145.84,572.92,Loyal Customers
17506,76,1,302.2,302.2,At-Risk Customers
17507,262,2,605.58,302.79,At-Risk Customers
17508,281,1,387.31,387.31,At-Risk Customers
17509,58,8,6083.64,760.455,Loyal Customers
17510,25,1,308.48,308.48,Potential Customers
17511,3,31,91062.38,2937.496129032258,VIP Customers
17512,29,10,2924.9900000000002,292.499,VIP Customers
17513,72,1,513.2,513.2,At-Risk Customers
17514,128,1,208.65,208.65,At-Risk Customers
17515,31,4,639.02,159.755,Loyal Customers
17516,15,5,764.88,152.976,Loyal Customers
17517,309,1,153.94,153.94,At-Risk Customers
17519,17,6,1844.02,307.33666666666664,Loyal Customers
17520,54,1,546.81,546.81,At-Risk Customers
17521,30,3,723.2099999999999,241.06999999999996,Loyal Customers
17522,2,5,1066.15,213.23000000000002,VIP Customers
17523,11,4,652.74,163.185,Potential Customers
17524,361,1,145.0,145.0,At-Risk Customers
17525,360,1,422.70000000000005,422.70000000000005,At-Risk Customers
17526,5,4,1195.8999999999999,298.97499999999997,Potential Customers
17527,54,4,939.37,234.8425,Loyal Customers
17528,1,8,3628.5,453.5625,VIP Customers
17530,1,10,2362.53,236.25300000000001,VIP Customers
17531,190,1,296.7,296.7,At-Risk Customers
17534,54,1,223.36,223.36,At-Risk Customers
17535,280,1,164.4,164.4,At-Risk Customers
17536,177,1,76.5,76.5,At-Risk Customers
17537,30,2,887.67,443.835,Potential Customers
17538,26,1,98.42,98.42,Potential Customers
17540,25,2,578.9,289.45,Potential Customers
17542,270,1,170.75,170.75,At-Risk Customers
17545,43,3,642.32,214.10666666666668,Loyal Customers
17548,234,1,103.3,103.3,At-Risk Customers
17549,24,2,148.86,74.43,Potential Customers
17550,197,3,267.16,89.05333333333334,At-Risk Customers
17551,359,1,290.34,290.34,At-Risk Customers
17552,60,4,930.41,232.6025,Loyal Customers
17553,130,1,1487.6,1487.6,At-Risk Customers
17554,1,5,1952.45,390.49,VIP Customers
17555,20,2,480.31,240.155,Potential Customers
17556,206,1,157.9,157.9,At-Risk Customers
17557,14,3,541.46,180.48666666666668,Potential Customers
17560,95,4,854.95,213.7375,Loyal Customers
17561,19,1,165.12,165.12,Potential Customers
17562,14,7,1122.38,160.34,Loyal Customers
17564,24,3,454.01,151.33666666666667,Potential Customers
17566,8,2,869.77,434.885,Potential Customers
17567,7,8,4331.48,541.435,VIP Customers
17569,332,1,344.14,344.14,At-Risk Customers
17571,50,4,1424.42,356.105,Loyal Customers
17572,71,4,226.75000000000003,56.68750000000001,At-Risk Customers
17573,29,3,380.6,126.86666666666667,Potential Customers
17574,243,1,185.65,185.65,At-Risk Customers
17576,8,19,3564.83,187.62263157894736,VIP Customers
17578,218,1,143.45999999999998,143.45999999999998,At-Risk Customers
17579,5,3,448.90000000000003,149.63333333333335,Potential Customers
17580,253,3,212.77,70.92333333333333,At-Risk Customers
17581,1,25,11025.24,441.0096,VIP Customers
17582,236,1,175.27,175.27,At-Risk Customers
17584,7,2,1242.3,621.15,Potential Customers
17585,109,4,1116.68,279.17,Loyal Customers
17588,100,3,1240.2,413.40000000000003,Loyal Customers
17589,60,4,2402.92,600.73,Loyal Customers
17590,2,3,1466.77,488.92333333333335,Potential Customers
17591,73,7,2203.67,314.81,Loyal Customers
17593,4,5,3923.86,784.772,VIP Customers
17594,85,2,993.18,496.59,Loyal Customers
17595,12,2,386.69,193.345,Potential Customers
17596,23,7,2806.69,400.9557142857143,VIP Customers
17597,214,1,2044.3700000000001,2044.3700000000001,At-Risk Customers
17600,18,1,161.67000000000002,161.67000000000002,Potential Customers
17601,239,1,116.00999999999999,116.00999999999999,At-Risk Customers
17602,2,6,5054.42,842.4033333333333,VIP Customers
17603,78,1,394.72,394.72,At-Risk Customers
17604,217,2,309.36,154.68,At-Risk Customers
17608,33,2,191.99,95.995,Potential Customers
17609,41,5,1098.28,219.656,Loyal Customers
17611,7,15,3961.12,264.07466666666664,VIP Customers
17612,53,6,2048.45,341.4083333333333,Loyal Customers
17613,23,14,4544.55,324.6107142857143,VIP Customers
17614,57,1,386.32,386.32,At-Risk Customers
17615,130,3,329.6,109.86666666666667,At-Risk Customers
17616,174,3,571.1999999999999,190.39999999999998,At-Risk Customers
17618,6,3,930.28,310.0933333333333,Potential Customers
17619,312,1,214.37,214.37,At-Risk Customers
17620,60,1,81.44,81.44,At-Risk Customers
17621,21,3,1379.9,459.9666666666667,Loyal Customers
17623,33,1,527.0500000000001,527.0500000000001,Potential Customers
17624,15,2,843.48,421.74,Potential Customers
17625,18,4,2020.4,505.1,Loyal Customers
17628,81,1,75.75,75.75,At-Risk Customers
17629,6,8,1814.12,226.765,VIP Customers
17630,170,2,503.59999999999997,251.79999999999998,At-Risk Customers
17631,2,3,528.33,176.11,Potential Customers
17633,31,4,1324.84,331.21,Loyal Customers
17634,36,9,2358.59,262.0655555555556,Loyal Customers
17636,19,1,285.56,285.56,Potential Customers
17637,31,2,547.0600000000001,273.53000000000003,Potential Customers
17639,276,1,108.5,108.5,At-Risk Customers
17640,87,1,621.66,621.66,At-Risk Customers
17642,120,2,712.29,356.145,At-Risk Customers
17643,373,1,101.55,101.55,At-Risk Customers
17644,1,11,2895.64,263.24,VIP Customers
17646,219,3,1008.39,336.13,Loyal Customers
17647,65,1,133.06,133.06,At-Risk Customers
17648,61,4,1797.5,449.375,Loyal Customers
17649,138,1,868.49,868.49,At-Risk Customers
17650,21,1,166.08,166.08,Potential Customers
17651,12,10,3945.0,394.5,VIP Customers
17652,25,12,4867.72,405.6433333333334,VIP Customers
17653,37,4,1207.56,301.89,Loyal Customers
17654,277,1,117.55,117.55,At-Risk Customers
17655,11,7,2638.94,376.99142857142857,VIP Customers
17656,73,5,1674.69,334.938,Loyal Customers
17658,26,2,595.42,297.71,Potential Customers
17659,17,12,2999.46,249.955,VIP Customers
17660,141,1,178.75,178.75,At-Risk Customers
17663,26,7,1802.91,257.55857142857144,Loyal Customers
17664,19,2,604.64,302.32,Potential Customers
17666,4,2,728.16,364.08,Potential Customers
17667,66,5,2055.51,411.10200000000003,Loyal Customers
17668,1,2,347.75,173.875,Potential Customers
17669,43,7,3406.7200000000003,486.67428571428576,Loyal Customers
17670,228,1,205.7,205.7,At-Risk Customers
17671,16,4,1572.71,393.1775,Loyal Customers
17672,50,2,3178.17,1589.085,Loyal Customers
17673,2,6,1594.97,265.8283333333333,VIP Customers
17674,74,2,551.04,275.52,At-Risk Customers
17675,1,31,20374.28,657.2348387096774,VIP Customers
17676,4,6,1371.18,228.53,VIP Customers
17677,2,30,16345.38,544.846,VIP Customers
17678,264,1,298.11,298.11,At-Risk Customers
17679,53,2,1992.1100000000001,996.0550000000001,Loyal Customers
17680,24,1,184.4,184.4,Potential Customers
17682,10,6,2474.33,412.3883333333333,VIP Customers
17684,44,1,239.41,239.41,At-Risk Customers
17685,17,7,3155.83,450.8328571428571,VIP Customers
17686,7,7,5739.46,819.9228571428572,VIP Customers
17690,30,15,4726.8,315.12,VIP Customers
17691,358,2,290.40000000000003,145.20000000000002,At-Risk Customers
17692,127,4,725.5799999999999,181.39499999999998,Loyal Customers
17693,137,1,200.47,200.47,At-Risk Customers
17694,142,1,283.12,283.12,At-Risk Customers
17695,132,2,765.34,382.67,At-Risk Customers
17696,38,8,2285.71,285.71375,Loyal Customers
17697,236,1,338.95,338.95,At-Risk Customers
17698,261,1,154.95,154.95,At-Risk Customers
17700,17,4,2534.64,633.66,Loyal Customers
17701,253,1,417.95,417.95,At-Risk Customers
17702,30,4,1824.37,456.0925,Loyal Customers
17703,35,3,798.74,266.24666666666667,Loyal Customers
17704,169,2,885.19,442.595,At-Risk Customers
17705,3,9,1823.52,202.61333333333334,VIP Customers
17706,4,17,10504.49,617.9111764705882,VIP Customers
17707,185,2,152.4,76.2,At-Risk Customers
17708,188,2,263.33,131.665,At-Risk Customers
17709,170,1,137.45,137.45,At-Risk Customers
17711,11,2,385.1,192.55,Potential Customers
17712,45,1,522.91,522.91,Potential Customers
17714,321,1,153.0,153.0,At-Risk Customers
17715,201,1,326.4,326.4,At-Risk Customers
17716,23,11,5655.99,514.180909090909,VIP Customers
17718,232,1,139.35,139.35,At-Risk Customers
17719,38,15,5396.04,359.736,VIP Customers
17720,26,4,1195.94,298.985,Loyal Customers
17722,96,4,2424.04,606.01,Loyal Customers
17723,127,6,3276.4000000000005,546.0666666666667,Loyal Customers
17724,71,3,1033.0,344.3333333333333,Loyal Customers
17725,16,11,3439.08,312.64363636363635,VIP Customers
17727,15,1,1060.25,1060.25,Potential Customers
